robustness_layer,window,selection_start,selection_end,selection_ic_start,selection_ic_end,oos_start,oos_end,key,family,variant,horizon_days,parameters,observations,mean_ic,std_ic,tstat,positive_rate,early_mean_ic,late_mean_ic,late_tstat,stability,selection_score,eligible,selected,oos_observations,oos_mean_ic,oos_std_ic,oos_tstat,oos_positive_rate,oos_eligible
short,11,2015-01-02,2016-06-30,2015-01-02,2015-07-01,2016-07-01,2016-12-30,price_volume_confirmation|pvc_9m_1m_liq20_126|h252,price_volume_confirmation,pvc_9m_1m_liq20_126,252,"{""confirmation_strength"": 0.25, ""liquidity_clip"": 2, ""long_window"": 126, ""short_window"": 20, ""skip"": 21, ""window"": 189}",125,0.25694677,0.053584367,29.44312316029217,1.0,0.23674873,0.27682424,17.006196813151934,0.04007551,0.9645833333333333,True,True,127.0,-0.023158220574259758,0.16673293709754944,-0.33269667836027933,0.4330708661417323,True
short,12,2015-07-01,2016-12-30,2015-07-01,2016-12-22,2017-01-03,2017-06-30,momentum|6m-1m|h5,momentum,6m-1m,5,"{""skip"": 21, ""window"": 126}",375,0.012453537,0.20588753,0.6452090373268872,0.5493333333333333,0.022213854,0.0027451357,0.09873593082884664,0.019468717,0.925735294117647,True,True,125.0,0.0038344140630215406,0.2394927740097046,0.10546620617686456,0.528,True
short,12,2015-07-01,2016-12-30,2015-07-01,2015-12-31,2017-01-03,2017-06-30,low_volatility|120d|h252,low_volatility,120d,252,"{""window"": 120}",128,0.1471057,0.13485621,2.71376407889929,0.8046875,0.25253412,0.04167725,0.9473285458373156,0.21085687,0.9107142857142858,True,True,125.0,-0.024499522522091866,0.09319905191659927,-0.6353225260443432,0.56,True
short,12,2015-07-01,2016-12-30,2015-07-01,2016-12-15,2017-01-03,2017-06-30,short_term_reversal|reversal_5d|h10,short_term_reversal,reversal_5d,10,"{""window"": 5}",370,0.027151452,0.18547381,1.4059315394435643,0.5594594594594594,0.0012471789,0.053055733,1.816740420296802,0.051808555,0.7604166666666667,True,True,125.0,0.0227365605533123,0.13432534039020538,0.9916636675589598,0.488,True
short,12,2015-07-01,2016-12-30,2015-07-01,2016-12-29,2017-01-03,2017-06-30,residual_momentum|resmom_6m_1m|h1,residual_momentum,resmom_6m_1m,1,"{""skip"": 21, ""window"": 126}",379,0.011970973,0.21025147,1.1098995085451269,0.5382585751978892,0.017985499,0.0059881043,0.4631658265661805,0.011997394,0.9270833333333333,True,True,125.0,-0.00037336922832764685,0.23237244784832,-0.018036533493630356,0.504,True
short,12,2015-07-01,2016-12-30,2015-07-01,2016-12-29,2017-01-03,2017-06-30,volatility_scaled_momentum|vsmom_6m_1m_vol60|h1,volatility_scaled_momentum,vsmom_6m_1m_vol60,1,"{""skip"": 21, ""volatility_window"": 60, ""window"": 126}",379,0.009767519,0.21843964,0.8716581323018916,0.5329815303430079,0.018790111,0.00079241616,0.052911321638110166,0.017997695,0.9208333333333334,True,True,125.0,0.0044939760118722916,0.2234683632850647,0.2257428138354614,0.576,True
short,12,2015-07-01,2016-12-30,2015-07-01,2015-12-31,2017-01-03,2017-06-30,liquidity_change|liq_5d_60d|h252,liquidity_change,liq_5d_60d,252,"{""long_window"": 60, ""short_window"": 5}",128,0.023963504,0.05791201,2.709757746660969,0.65625,0.018066034,0.029860973,3.077718910489982,0.01179494,0.8999999999999999,True,True,125.0,-0.008748571388423443,0.048870377242565155,-2.8580260821353662,0.384,True
short,12,2015-07-01,2016-12-30,2015-07-01,2016-12-22,2017-01-03,2017-06-30,price_volume_confirmation|pvc_6m_1m_liq5_60|h5,price_volume_confirmation,pvc_6m_1m_liq5_60,5,"{""confirmation_strength"": 0.25, ""liquidity_clip"": 2, ""long_window"": 60, ""short_window"": 5, ""skip"": 21, ""window"": 126}",375,0.01244824,0.20765762,0.6387241194814265,0.5493333333333333,0.022411566,0.0025379066,0.09024326779553808,0.01987366,0.9229166666666666,True,True,125.0,0.0030214071739465,0.23913045227527618,0.08312220214341577,0.528,True
short,13,2016-01-04,2017-06-30,2016-01-04,2017-06-29,2017-07-03,2017-12-29,momentum|6m-1m|h1,momentum,6m-1m,1,"{""skip"": 21, ""window"": 126}",376,0.0060526934,0.21507308,0.5464303519544972,0.5372340425531915,0.008494354,0.0036110326,0.24707811077939676,0.004883321,0.8797794117647059,True,True,126.0,0.02977149188518524,0.17236299812793732,1.9465794827274823,0.6349206349206349,True
short,13,2016-01-04,2017-06-30,2016-01-04,2016-06-30,2017-07-03,2017-12-29,short_term_reversal|reversal_10d|h252,short_term_reversal,reversal_10d,252,"{""window"": 10}",125,0.077679,0.21608976,2.610895490417778,0.624,0.07805919,0.07730484,1.670394467310117,0.00075434893,0.9458333333333334,True,True,126.0,0.00036676714080385864,0.08448731154203415,0.019913228752098656,0.3888888888888889,True
short,13,2016-01-04,2017-06-30,2016-01-04,2017-06-29,2017-07-03,2017-12-29,residual_momentum|resmom_6m_1m|h1,residual_momentum,resmom_6m_1m,1,"{""skip"": 21, ""window"": 126}",376,0.0051697413,0.21279423,0.4717166144378617,0.523936170212766,0.00809726,0.0022422222,0.15200121541594502,0.005855038,0.9708333333333333,True,True,126.0,0.029998354613780975,0.17129942774772644,1.9735906144038335,0.6190476190476191,True
short,13,2016-01-04,2017-06-30,2016-01-04,2017-06-29,2017-07-03,2017-12-29,volatility_scaled_momentum|vsmom_6m_1m_vol60|h1,volatility_scaled_momentum,vsmom_6m_1m_vol60,1,"{""skip"": 21, ""volatility_window"": 60, ""window"": 126}",376,0.0045842147,0.22037156,0.4039072957230296,0.5478723404255319,0.0024132915,0.0067551387,0.4762915586306248,0.0043418473,0.9333333333333333,True,True,126.0,0.026455624029040337,0.17177091538906097,1.7357369876437292,0.6428571428571429,True
short,13,2016-01-04,2017-06-30,2016-01-04,2017-06-29,2017-07-03,2017-12-29,price_volume_confirmation|pvc_6m_1m_liq5_60|h1,price_volume_confirmation,pvc_6m_1m_liq5_60,1,"{""confirmation_strength"": 0.25, ""liquidity_clip"": 2, ""long_window"": 60, ""short_window"": 5, ""skip"": 21, ""window"": 126}",376,0.0059378957,0.21530487,0.5354895572331096,0.523936170212766,0.008398234,0.0034775608,0.23908979403048594,0.004920673,0.9875,True,True,126.0,0.028435997664928436,0.17157988250255585,1.867745103074396,0.6349206349206349,True
short,14,2016-07-01,2017-12-29,2016-07-01,2017-06-30,2018-01-02,2018-06-29,momentum|6m-2m|h126,momentum,6m-2m,126,"{""skip"": 42, ""window"": 126}",252,0.023777965,0.13492504,1.2959392836066126,0.5714285714285714,0.01751986,0.030036073,1.3235192108010438,0.012516214,0.6643382352941176,True,True,125.0,-0.03465244174003601,0.10244317352771759,-0.9634013218065207,0.336,True
short,14,2016-07-01,2017-12-29,2016-07-01,2017-09-29,2018-01-02,2018-06-29,trend|SMA20|h63,trend,SMA20,63,"{""window"": 20}",315,0.04039556,0.15685095,1.8857202343470578,0.653968253968254,0.03297607,0.047768094,2.2319255251510617,0.014792025,0.7979166666666666,True,True,125.0,-0.01119277160614729,0.08944753557443619,-0.669599135736004,0.432,True
short,14,2016-07-01,2017-12-29,2016-07-01,2017-11-29,2018-01-02,2018-06-29,short_term_reversal|reversal_10d|h21,short_term_reversal,reversal_10d,21,"{""window"": 10}",357,0.02228351,0.14162257,1.4375909773587041,0.5518207282913166,0.0074201287,0.037063856,1.7253389891395121,0.029643727,0.8458333333333333,True,True,125.0,0.006895609200000763,0.11075050383806229,0.4584489348568427,0.488,True
short,14,2016-07-01,2017-12-29,2016-07-01,2017-06-30,2018-01-02,2018-06-29,residual_momentum|resmom_6m_1m|h126,residual_momentum,resmom_6m_1m,126,"{""skip"": 21, ""window"": 126}",252,0.026346633,0.11834956,1.1490388796994748,0.5277777777777778,0.0038184412,0.04887482,1.6043817671788199,0.04505638,0.7708333333333333,True,True,125.0,-0.03523026779294014,0.07907552272081375,-1.5861423267631753,0.272,True
short,14,2016-07-01,2017-12-29,2016-07-01,2016-12-29,2018-01-02,2018-06-29,high_proximity|high_6m|h252,high_proximity,high_6m,252,"{""window"": 126}",126,0.07450861,0.17038152,1.717037310629949,0.7380952380952381,0.021035211,0.127982,2.9013357221758156,0.106946796,0.8791666666666667,True,True,125.0,0.05648919194936752,0.10707002133131027,1.3730417481184314,0.688,True
short,14,2016-07-01,2017-12-29,2016-07-01,2017-11-29,2018-01-02,2018-06-29,trend_slope|slope_50d|h21,trend_slope,slope_50d,21,"{""window"": 50}",357,0.01902198,0.1723746,0.588656914333512,0.5266106442577031,0.007683736,0.030296883,0.7386655877823571,0.022613147,0.625,True,True,125.0,-0.03130579739809036,0.08713390678167343,-1.896058287369883,0.376,True
short,14,2016-07-01,2017-12-29,2016-07-01,2017-11-29,2018-01-02,2018-06-29,risk_adjusted_trend|risk_trend_50d|h21,risk_adjusted_trend,risk_trend_50d,21,"{""window"": 50}",357,0.01236149,0.18516801,0.347030583498872,0.5294117647058824,0.0014956245,0.02316665,0.5445229203421654,0.021671027,0.5796875000000001,True,True,125.0,-0.03459564223885536,0.08857496082782745,-1.9548077091350275,0.352,True
short,14,2016-07-01,2017-12-29,2016-07-01,2016-12-29,2018-01-02,2018-06-29,liquidity_change|liq_20d_126d|h252,liquidity_change,liq_20d_126d,252,"{""long_window"": 126, ""short_window"": 20}",126,0.034382958,0.049955897,5.08165200668493,0.7777777777777778,0.028162481,0.040603433,11.862713110560614,0.012440952,0.9375,True,True,125.0,-0.003204361069947481,0.05267975479364395,-0.33008870559620374,0.424,True
short,15,2017-01-03,2018-06-29,2017-01-03,2017-06-29,2018-07-02,2018-12-31,momentum|12m-0m|h252,momentum,12m-0m,252,"{""skip"": 0, ""window"": 252}",124,0.17624229,0.06848953,13.289029896279798,0.9919354838709677,0.17682526,0.1756594,7.956182587215071,0.001165852,0.9661764705882352,True,True,126.0,-0.044167447835206985,0.038684502243995667,-5.748604386628255,0.15873015873015872,True
short,15,2017-01-03,2018-06-29,2017-01-03,2018-06-28,2018-07-02,2018-12-31,low_volatility|20d|h1,low_volatility,20d,1,"{""window"": 20}",375,0.0014363365,0.16425642,0.16956221938693064,0.496,0.0015380194,0.0013351945,0.11994156725008989,0.00020282494,0.8169642857142858,True,True,126.0,0.00977769959717989,0.2153247594833374,0.5117503199627116,0.5158730158730159,True
short,15,2017-01-03,2018-06-29,2017-01-03,2017-12-28,2018-07-02,2018-12-31,trend|SMA250|h126,trend,SMA250,126,"{""window"": 250}",250,0.12163852,0.096269675,7.4710969703608825,0.952,0.13438523,0.10889181,15.37555913911975,0.02549342,0.9083333333333334,True,True,126.0,0.024765748530626297,0.07053053379058838,2.844069199876608,0.6825396825396826,True
short,15,2017-01-03,2018-06-29,2017-01-03,2018-06-15,2018-07-02,2018-12-31,short_term_reversal|reversal_5d|h10,short_term_reversal,reversal_5d,10,"{""window"": 5}",366,0.0154781435,0.13583983,1.1423712881677084,0.5136612021857924,0.0056227674,0.02533352,1.4466547002808428,0.019710753,0.9083333333333333,True,True,126.0,0.047624047845602036,0.13574275374412537,2.48176604356373,0.6825396825396826,True
short,15,2017-01-03,2018-06-29,2017-01-03,2017-06-29,2018-07-02,2018-12-31,residual_momentum|resmom_12m_1m|h252,residual_momentum,resmom_12m_1m,252,"{""skip"": 21, ""window"": 252}",124,0.17189273,0.062479887,11.534894238448027,1.0,0.15192865,0.19185683,11.601804220434992,0.039928183,0.9,True,True,126.0,-0.06838477402925491,0.04051804542541504,-12.47872495479058,0.05555555555555555,True
short,15,2017-01-03,2018-06-29,2017-01-03,2017-06-29,2018-07-02,2018-12-31,volatility_scaled_momentum|vsmom_9m_1m_vol60|h252,volatility_scaled_momentum,vsmom_9m_1m_vol60,252,"{""skip"": 21, ""volatility_window"": 60, ""window"": 189}",124,0.1962203,0.08911041,10.309236498064504,1.0,0.19863366,0.19380695,4.174114493673145,0.0048267096,0.9750000000000001,True,True,126.0,0.004859091714024544,0.08239003270864487,0.2511366572125564,0.6666666666666666,True
short,15,2017-01-03,2018-06-29,2017-01-03,2017-06-29,2018-07-02,2018-12-31,high_proximity|high_18m|h252,high_proximity,high_18m,252,"{""window"": 378}",124,0.10065715,0.10737273,2.7781290643797636,0.7983870967741935,0.16483527,0.03647903,0.7778645471429176,0.12835625,0.9020833333333333,True,True,126.0,0.14171020686626434,0.11589039862155914,2.871550314101898,0.8650793650793651,True
short,15,2017-01-03,2018-06-29,2017-01-03,2017-06-29,2018-07-02,2018-12-31,trend_slope|slope_250d|h252,trend_slope,slope_250d,252,"{""window"": 250}",124,0.21225798,0.050523814,19.505909742824297,1.0,0.19370542,0.23081058,12.759862381059646,0.037105158,0.9265625000000002,True,True,126.0,-0.04901779443025589,0.03899192810058594,-10.450588775411083,0.1111111111111111,True
short,15,2017-01-03,2018-06-29,2017-01-03,2017-06-29,2018-07-02,2018-12-31,risk_adjusted_trend|risk_trend_250d|h252,risk_adjusted_trend,risk_trend_250d,252,"{""window"": 250}",124,0.22124615,0.051437553,22.741187819241514,1.0,0.22164956,0.22084278,9.026761249061153,0.00080677867,0.9937500000000001,True,True,126.0,-0.019129641354084015,0.043732356280088425,-3.130870547405778,0.30952380952380953,True
short,15,2017-01-03,2018-06-29,2017-01-03,2017-06-29,2018-07-02,2018-12-31,liquidity_change|liq_20d_252d|h252,liquidity_change,liq_20d_252d,252,"{""long_window"": 252, ""short_window"": 20}",124,0.10935365,0.040559825,12.951451369342381,1.0,0.09449082,0.124216504,14.411672696586507,0.029725686,0.9125,True,True,126.0,0.012350205332040787,0.04658689349889755,2.0494831526888326,0.6666666666666666,True
short,15,2017-01-03,2018-06-29,2017-01-03,2017-06-29,2018-07-02,2018-12-31,price_volume_confirmation|pvc_9m_1m_liq20_126|h252,price_volume_confirmation,pvc_9m_1m_liq20_126,252,"{""confirmation_strength"": 0.25, ""liquidity_clip"": 2, ""long_window"": 126, ""short_window"": 20, ""skip"": 21, ""window"": 189}",124,0.19974978,0.07345255,12.490046901391196,1.0,0.18144454,0.21805508,6.882783876375365,0.036610544,0.90625,True,True,126.0,-0.028294235467910767,0.07190997898578644,-2.012251178595433,0.31746031746031744,True
short,16,2017-07-03,2018-12-31,2017-07-03,2018-09-28,2019-01-02,2019-06-28,momentum|3m-1m|h63,momentum,3m-1m,63,"{""skip"": 21, ""window"": 63}",314,0.07602227,0.07877003,4.7446268162959075,0.8152866242038217,0.073591605,0.078452945,2.946270331957459,0.00486134,0.9698529411764707,True,True,124.0,0.0444624125957489,0.09111674129962921,2.441496381497672,0.7016129032258065,True
short,16,2017-07-03,2018-12-31,2017-07-03,2018-12-28,2019-01-02,2019-06-28,low_volatility|90d|h1,low_volatility,90d,1,"{""window"": 90}",376,0.004690748,0.19537166,0.46617908031155997,0.5132978723404256,0.00065261504,0.00872888,0.5606493605700211,0.008076265,0.5,True,True,124.0,-0.0038224903400987387,0.26801636815071106,-0.15946077818906693,0.45161290322580644,True
short,16,2017-07-03,2018-12-31,2017-07-03,2018-09-28,2019-01-02,2019-06-28,trend|SMA150|h63,trend,SMA150,63,"{""window"": 150}",314,0.06640068,0.0842196,3.778785610836119,0.7643312101910829,0.06679985,0.06600151,2.312944684153841,0.00079833716,0.9583333333333334,True,True,124.0,0.10252954065799713,0.13556715846061707,2.4212934669695536,0.7983870967741935,True
short,16,2017-07-03,2018-12-31,2017-07-03,2018-10-29,2019-01-02,2019-06-28,short_term_reversal|reversal_5d|h42,short_term_reversal,reversal_5d,42,"{""window"": 5}",335,0.014672661,0.1292973,1.4575399739761783,0.49850746268656715,0.019147191,0.010224766,0.7533380683686592,0.008922425,0.7625000000000001,True,True,124.0,0.02173159457743168,0.14087991416454315,1.268106413104186,0.5645161290322581,True
short,16,2017-07-03,2018-12-31,2017-07-03,2018-09-28,2019-01-02,2019-06-28,residual_momentum|resmom_6m_1m|h63,residual_momentum,resmom_6m_1m,63,"{""skip"": 21, ""window"": 126}",314,0.06457578,0.082901075,3.5773218836127025,0.7515923566878981,0.07403932,0.05511224,2.030380880752072,0.018927079,0.9375000000000001,True,True,124.0,0.11937645822763443,0.13337887823581696,2.6198862536379113,0.7580645161290323,True
short,16,2017-07-03,2018-12-31,2017-07-03,2018-09-28,2019-01-02,2019-06-28,volatility_scaled_momentum|vsmom_6m_1m_vol60|h63,volatility_scaled_momentum,vsmom_6m_1m_vol60,63,"{""skip"": 21, ""volatility_window"": 60, ""window"": 126}",314,0.05394371,0.09265684,2.386428545699257,0.6815286624203821,0.049041953,0.05884546,1.5907739834478085,0.0098035075,0.8833333333333335,True,True,124.0,0.14154882729053497,0.14096155762672424,2.7431846471138046,0.8225806451612904,True
short,16,2017-07-03,2018-12-31,2017-07-03,2018-09-28,2019-01-02,2019-06-28,high_proximity|high_6m|h63,high_proximity,high_6m,63,"{""window"": 126}",314,0.04444832,0.11297457,1.2594703628587172,0.6178343949044586,0.0016821008,0.08721454,1.6538072694961814,0.085532434,0.8562499999999998,True,True,124.0,0.13691619038581848,0.15470722317695618,3.023605099967902,0.7903225806451613,True
short,16,2017-07-03,2018-12-31,2017-07-03,2018-09-28,2019-01-02,2019-06-28,trend_slope|slope_100d|h63,trend_slope,slope_100d,63,"{""window"": 100}",314,0.07636429,0.06956003,5.759119607036542,0.8821656050955414,0.07664389,0.07608468,3.4628096805661905,0.0005592108,0.96875,True,True,124.0,0.06244567781686783,0.12343978136777878,2.125576590617006,0.7338709677419355,True
short,16,2017-07-03,2018-12-31,2017-07-03,2018-09-28,2019-01-02,2019-06-28,risk_adjusted_trend|risk_trend_100d|h63,risk_adjusted_trend,risk_trend_100d,63,"{""window"": 100}",314,0.06887529,0.083186775,3.336596047252642,0.7993630573248408,0.052895382,0.08485519,2.3382869889531492,0.03195981,0.9062500000000001,True,True,124.0,0.10857405513525009,0.12426868081092834,2.84733824327548,0.7983870967741935,True
short,16,2017-07-03,2018-12-31,2017-07-03,2017-12-28,2019-01-02,2019-06-28,liquidity_change|liq_20d_252d|h252,liquidity_change,liq_20d_252d,252,"{""long_window"": 252, ""short_window"": 20}",125,0.05429533,0.06350584,3.74091800879044,0.72,0.07249903,0.03638057,1.4708952745272896,0.03611846,0.8791666666666667,True,True,124.0,0.10942865163087845,0.055991873145103455,9.754408196211807,0.9596774193548387,True
short,16,2017-07-03,2018-12-31,2017-07-03,2018-09-28,2019-01-02,2019-06-28,price_volume_confirmation|pvc_6m_1m_liq5_60|h63,price_volume_confirmation,pvc_6m_1m_liq5_60,63,"{""confirmation_strength"": 0.25, ""liquidity_clip"": 2, ""long_window"": 60, ""short_window"": 5, ""skip"": 21, ""window"": 126}",314,0.06511907,0.08395668,3.542261660545384,0.7484076433121019,0.07516649,0.055071637,1.9963346500135997,0.020094857,0.9375000000000001,True,True,124.0,0.13026520609855652,0.13784950971603394,2.727040340131292,0.8064516129032258,True
short,17,2018-01-02,2019-06-28,2018-01-02,2019-06-14,2019-07-01,2019-12-31,momentum|9m-1m|h10,momentum,9m-1m,10,"{""skip"": 21, ""window"": 189}",365,0.035673726,0.2059001,1.3309567371062598,0.5917808219178082,0.03656443,0.034787886,0.783663141620504,0.0017765425,0.929779411764706,True,True,128.0,-0.028720999136567116,0.2740699350833893,-0.4668832044182733,0.4609375,True
short,17,2018-01-02,2019-06-28,2018-01-02,2018-06-27,2019-07-01,2019-12-31,low_volatility|252d|h252,low_volatility,252d,252,"{""window"": 252}",123,0.2963684,0.07720842,10.218071115389591,1.0,0.25009862,0.3418919,9.901400679340606,0.0917933,0.9053571428571429,True,True,128.0,-0.07744281738996506,0.04842612147331238,-9.549295920777707,0.015625,True
short,17,2018-01-02,2019-06-28,2018-01-02,2018-12-27,2019-07-01,2019-12-31,trend|SMA100|h126,trend,SMA100,126,"{""window"": 100}",249,0.030839691,0.09116013,1.482621406595311,0.6144578313253012,0.011962974,0.04956539,1.5993444435707505,0.037602417,0.8625,True,True,128.0,-0.003246571635827422,0.09760976582765579,-0.23784833427331523,0.4609375,True
short,17,2018-01-02,2019-06-28,2018-01-02,2019-05-30,2019-07-01,2019-12-31,short_term_reversal|reversal_21d|h21,short_term_reversal,reversal_21d,21,"{""window"": 21}",354,0.044361353,0.15586779,1.810511507227124,0.5932203389830508,0.016300466,0.07242224,1.6690395989371498,0.056121778,0.8645833333333333,True,True,128.0,0.07344479858875275,0.20035752654075623,1.7031450791817975,0.5859375,True
short,17,2018-01-02,2019-06-28,2018-01-02,2019-06-14,2019-07-01,2019-12-31,residual_momentum|resmom_9m_1m|h10,residual_momentum,resmom_9m_1m,10,"{""skip"": 21, ""window"": 189}",365,0.035914037,0.20445932,1.3528017342647987,0.589041095890411,0.03788408,0.033954762,0.7761404858652544,0.003929317,0.9229166666666666,True,True,128.0,-0.030531030148267746,0.26138460636138916,-0.5209803758572167,0.4609375,True
short,17,2018-01-02,2019-06-28,2018-01-02,2019-06-14,2019-07-01,2019-12-31,volatility_scaled_momentum|vsmom_9m_1m_vol60|h10,volatility_scaled_momentum,vsmom_9m_1m_vol60,10,"{""skip"": 21, ""volatility_window"": 60, ""window"": 189}",365,0.03856996,0.21067066,1.39687101656953,0.6109589041095891,0.035135075,0.04198608,0.8878359042755605,0.0068510063,0.8666666666666666,True,True,128.0,-0.039739154279232025,0.31965383887290955,-0.5453057531967228,0.453125,True
short,17,2018-01-02,2019-06-28,2018-01-02,2018-12-27,2019-07-01,2019-12-31,high_proximity|high_6m|h126,high_proximity,high_6m,126,"{""window"": 126}",249,0.06693375,0.11616852,1.7979534954847507,0.6586345381526104,0.014752829,0.11869721,2.922544177594648,0.10394438,0.8291666666666667,True,True,128.0,0.022165093570947647,0.10922475904226303,0.7487550438199931,0.65625,True
short,17,2018-01-02,2019-06-28,2018-01-02,2019-05-30,2019-07-01,2019-12-31,trend_slope|slope_200d|h21,trend_slope,slope_200d,21,"{""window"": 200}",354,0.036751866,0.19779536,1.0085505167233504,0.615819209039548,0.031397954,0.042105787,0.6756665753707194,0.010707833,0.8718750000000002,True,True,128.0,-0.05065981298685074,0.2763042747974396,-0.7141540487426122,0.4296875,True
short,17,2018-01-02,2019-06-28,2018-01-02,2019-03-29,2019-07-01,2019-12-31,risk_adjusted_trend|risk_trend_100d|h63,risk_adjusted_trend,risk_trend_100d,63,"{""window"": 100}",312,0.0436157,0.12607208,1.2563717284372449,0.6826923076923077,0.04293787,0.044293527,0.6967170382659209,0.0013556555,0.909375,True,True,128.0,-0.15388314425945282,0.19595623016357422,-2.6175056481458876,0.203125,True
short,17,2018-01-02,2019-06-28,2018-01-02,2019-06-21,2019-07-01,2019-12-31,liquidity_change|liq_5d_60d|h5,liquidity_change,liq_5d_60d,5,"{""long_window"": 60, ""short_window"": 5}",370,0.011139563,0.081832476,1.531311038851349,0.5864864864864865,0.011004586,0.011274539,0.9771586385121679,0.00026995316,0.9291666666666667,True,True,128.0,-0.002077441429719329,0.09126284718513489,-0.14641666342443216,0.4921875,True
short,17,2018-01-02,2019-06-28,2018-01-02,2019-06-14,2019-07-01,2019-12-31,price_volume_confirmation|pvc_9m_1m_liq20_126|h10,price_volume_confirmation,pvc_9m_1m_liq20_126,10,"{""confirmation_strength"": 0.25, ""liquidity_clip"": 2, ""long_window"": 126, ""short_window"": 20, ""skip"": 21, ""window"": 189}",365,0.035723988,0.20581938,1.331689743373783,0.6,0.03839724,0.03306535,0.7417410758593684,0.0053318925,0.9083333333333333,True,True,128.0,-0.028373312205076218,0.2810207009315491,-0.4486238329979624,0.4609375,True
short,18,2018-07-02,2019-12-31,2018-07-02,2018-12-31,2020-01-02,2020-06-30,momentum|18m-2m|h252,momentum,18m-2m,252,"{""skip"": 42, ""window"": 378}",126,0.060832955,0.03763142,18.94234662880489,0.9523809523809523,0.06338884,0.058277074,8.157220692658337,0.005111765,0.9466911764705883,True,True,125.0,-0.22228994965553284,0.24062061309814453,-2.232456050706235,0.288,True
short,18,2018-07-02,2019-12-31,2018-07-02,2018-12-31,2020-01-02,2020-06-30,low_volatility|252d|h252,low_volatility,252d,252,"{""window"": 252}",126,0.28847572,0.1522108,4.718630458855439,0.9603174603174603,0.40498152,0.17197005,2.941748659255872,0.23301147,0.8892857142857142,True,True,125.0,-0.49175238609313965,0.1558590829372406,-8.983742191334862,0.0,True
short,18,2018-07-02,2019-12-31,2018-07-02,2019-07-02,2020-01-02,2020-06-30,trend|SMA150|h126,trend,SMA150,126,"{""window"": 150}",252,0.068332784,0.12180584,2.8520510724045276,0.7103174603174603,0.053168524,0.083497055,1.602661768188926,0.03032853,0.9156250000000001,True,True,125.0,-0.02241390198469162,0.22219020128250122,-0.32293284432906244,0.448,True
short,18,2018-07-02,2019-12-31,2018-07-02,2019-11-29,2020-01-02,2020-06-30,short_term_reversal|reversal_10d|h21,short_term_reversal,reversal_10d,21,"{""window"": 10}",357,0.06725686,0.18432744,2.6584945193958838,0.6302521008403361,0.04683502,0.08756462,2.2561142207256317,0.040729597,0.8958333333333334,True,True,125.0,-0.04841642826795578,0.26671382784843445,-0.8054612181685722,0.368,True
short,18,2018-07-02,2019-12-31,2018-07-02,2019-07-02,2020-01-02,2020-06-30,residual_momentum|resmom_6m_1m|h126,residual_momentum,resmom_6m_1m,126,"{""skip"": 21, ""window"": 126}",252,0.103801735,0.108303525,3.8049752671168138,0.7896825396825397,0.05113317,0.15647027,5.763018832906203,0.1053371,0.9208333333333334,True,True,125.0,-0.04681818559765816,0.1963043510913849,-0.6059567365100246,0.528,True
short,18,2018-07-02,2019-12-31,2018-07-02,2019-07-02,2020-01-02,2020-06-30,volatility_scaled_momentum|vsmom_6m_1m_vol60|h126,volatility_scaled_momentum,vsmom_6m_1m_vol60,126,"{""skip"": 21, ""volatility_window"": 60, ""window"": 126}",252,0.10825017,0.11491018,5.414635236055627,0.7817460317460317,0.07431698,0.14218335,4.110442200479488,0.06786637,0.9208333333333334,True,True,125.0,-0.03735651448369026,0.20035818219184875,-0.472718170441197,0.552,True
short,18,2018-07-02,2019-12-31,2018-07-02,2019-07-02,2020-01-02,2020-06-30,high_proximity|high_18m|h126,high_proximity,high_18m,126,"{""window"": 378}",252,0.12882407,0.14291386,4.276641915923834,0.8015873015873016,0.12334794,0.13430019,2.0180928619744143,0.010952249,0.94375,True,True,125.0,-0.03221181780099869,0.24256746470928192,-0.3701074339350223,0.432,True
short,18,2018-07-02,2019-12-31,2018-07-02,2019-07-02,2020-01-02,2020-06-30,trend_slope|slope_100d|h126,trend_slope,slope_100d,126,"{""window"": 100}",252,0.06714687,0.113785036,3.004860841459654,0.753968253968254,0.046284813,0.08800894,1.7069553586971469,0.041724127,0.909375,True,True,125.0,-0.08810688555240631,0.1947484165430069,-1.3622354433569615,0.336,True
short,18,2018-07-02,2019-12-31,2018-07-02,2019-07-02,2020-01-02,2020-06-30,risk_adjusted_trend|risk_trend_100d|h126,risk_adjusted_trend,risk_trend_100d,126,"{""window"": 100}",252,0.093385845,0.1233796,4.065649822446922,0.7698412698412699,0.07886404,0.10790768,1.9718433347523623,0.029043645,0.928125,True,True,125.0,-0.06758435070514679,0.1861257404088974,-1.112234505577425,0.368,True
short,18,2018-07-02,2019-12-31,2018-07-02,2019-07-02,2020-01-02,2020-06-30,liquidity_change|liq_20d_252d|h126,liquidity_change,liq_20d_252d,126,"{""long_window"": 252, ""short_window"": 20}",252,0.047864854,0.07891444,2.359575428501341,0.6865079365079365,0.03659539,0.059134323,2.3192820057825356,0.022538934,0.9145833333333334,True,True,125.0,-0.01327389944344759,0.08615951240062714,-0.6483928371111873,0.528,True
