family,variant,horizon_days,parameters,observations,mean_ic,std_ic,tstat,positive_rate
momentum,6m-1m,5,"{""skip"": 21, ""window"": 126}",4176,0.0038390803889537914,0.2116293434676386,0.6546693850044251,0.5196360153256705
momentum,6m-1m,10,"{""skip"": 21, ""window"": 126}",4171,-0.0031568857187800306,0.20440704761623094,-0.4043080136734257,0.506113641812515
momentum,6m-1m,21,"{""skip"": 21, ""window"": 126}",4160,-0.0065203327140144485,0.18911217842051992,-0.6480820364684147,0.510576923076923
momentum,6m-1m,42,"{""skip"": 21, ""window"": 126}",4139,-0.005681583180705091,0.17425176582700927,-0.4692202520284083,0.5155834742691472
momentum,6m-1m,63,"{""skip"": 21, ""window"": 126}",4118,-0.0032200662146040066,0.16304472847176074,-0.2465111499485142,0.5271976687712482
momentum,6m-1m,126,"{""skip"": 21, ""window"": 126}",4055,0.01565297213863357,0.15874008407738188,0.8808585122017394,0.5694204685573366
momentum,6m-1m,252,"{""skip"": 21, ""window"": 126}",3929,0.00569293509183959,0.17314345074061221,0.254860292447851,0.5390684652583354
momentum,6m-2m,1,"{""skip"": 42, ""window"": 126}",4180,0.007986911314442813,0.20734347246188772,2.4907411206482992,0.5282296650717704
momentum,6m-2m,5,"{""skip"": 42, ""window"": 126}",4176,0.003520319340660084,0.2029494925147506,0.622184417048131,0.5148467432950191
momentum,6m-2m,10,"{""skip"": 42, ""window"": 126}",4171,-0.0022249895974151735,0.1974287445371449,-0.29270461851042234,0.5029968832414289
momentum,6m-2m,21,"{""skip"": 42, ""window"": 126}",4160,-0.003529180756142353,0.18357333347663,-0.36257581289388074,0.509375
momentum,6m-2m,42,"{""skip"": 42, ""window"": 126}",4139,-0.002069630752660233,0.17080386491140556,-0.1774446750231465,0.5281468953853588
momentum,6m-2m,63,"{""skip"": 42, ""window"": 126}",4118,0.003100339062105664,0.1646896975760632,0.2378459429702374,0.5505099562894609
momentum,6m-2m,126,"{""skip"": 42, ""window"": 126}",4055,0.019253468367212884,0.1620077155261635,1.1177896357822974,0.5953144266337854
momentum,6m-2m,252,"{""skip"": 42, ""window"": 126}",3929,0.006845768930783132,0.16967417462060172,0.3322943901394525,0.5426317129040469
momentum,9m-0m,1,"{""skip"": 0, ""window"": 189}",4180,0.00992828509840417,0.2323177340663976,2.7633250428453033,0.5399521531100478
momentum,9m-0m,5,"{""skip"": 0, ""window"": 189}",4176,0.006973849969419979,0.22587375327780151,1.1150346622779683,0.5261015325670498
momentum,9m-0m,10,"{""skip"": 0, ""window"": 189}",4171,0.0043349586962641,0.21995296391482505,0.5080359948120244,0.533684967633661
momentum,9m-0m,21,"{""skip"": 0, ""window"": 189}",4160,0.004106460290917837,0.21186765658653628,0.35577751416090114,0.551923076923077
momentum,9m-0m,42,"{""skip"": 0, ""window"": 189}",4139,0.007249424691555923,0.19724139842888164,0.5017286501807822,0.5605218651848273
