factor_key,horizon_days,quantile,average_count,average_factor_score,average_return,median_daily_return
momentum|24m-2m,126,6,40.10045443673762,0.13529517,0.06351049,0.05695064
momentum|24m-2m,126,7,40.10165032288926,0.340231,0.06350945,0.058523007
momentum|24m-2m,126,8,40.28007653671371,0.5663118,0.062389404,0.056621164
momentum|24m-2m,126,9,40.16718488399904,0.8724165,0.06451016,0.05763507
momentum|24m-2m,126,10,40.662042573547,1.712262,0.074152686,0.063333966
momentum|24m-2m,252,1,38.18368811289165,-1.8544844,0.16174482,0.11974673
momentum|24m-2m,252,2,38.76728055489117,-0.9082659,0.15800758,0.14638555
momentum|24m-2m,252,3,38.68763453719206,-0.54269457,0.15383117,0.14609027
momentum|24m-2m,252,4,38.67424061229371,-0.2880789,0.14795059,0.13725771
momentum|24m-2m,252,5,38.825878976321455,-0.069753595,0.13508135,0.12126127
momentum|24m-2m,252,6,38.61827314039704,0.13691245,0.13211776,0.11680554
momentum|24m-2m,252,7,38.61468548194212,0.34214714,0.13140048,0.116825186
momentum|24m-2m,252,8,38.76177947859364,0.56813365,0.13269664,0.11468549
momentum|24m-2m,252,9,38.68237263812485,0.87383866,0.13563214,0.11577158
momentum|24m-2m,252,10,39.17101171968429,1.7070658,0.14240134,0.113852054
low_volatility|20d,1,1,41.5945945945946,-2.2041032,0.0008309346,0.00035186124
low_volatility|20d,1,2,42.05118392729012,-0.8522769,0.0005930709,0.00046513326
low_volatility|20d,1,3,41.98851949294427,-0.39872473,0.00062988757,0.00056257896
low_volatility|20d,1,4,42.0267878497967,-0.10848003,0.00064776326,0.0005795106
low_volatility|20d,1,5,42.213585266682614,0.116845764,0.0005710076,0.0005654942
low_volatility|20d,1,6,41.86629992824683,0.30753192,0.00060024264,0.0006228994
low_volatility|20d,1,7,41.96173164314757,0.48165917,0.0005287187,0.0005789439
low_volatility|20d,1,8,42.05429323128438,0.654541,0.0004921676,0.00058312004
low_volatility|20d,1,9,41.98588854341067,0.84457916,0.0004755053,0.0005506601
low_volatility|20d,1,10,42.47524515666109,1.1260749,0.00050426443,0.0005541778
low_volatility|20d,5,1,41.54675914852906,-2.2039583,0.004134762,0.0028607605
low_volatility|20d,5,2,42.00310930399426,-0.85232514,0.0029833463,0.0025265992
low_volatility|20d,5,3,41.93924898349677,-0.3988036,0.0030642985,0.0029117144
low_volatility|20d,5,4,41.97775651757953,-0.10853385,0.0030645523,0.0029801459
low_volatility|20d,5,5,42.16503228892609,0.116829254,0.0030488314,0.0029900307
low_volatility|20d,5,6,41.81822530495097,0.30754447,0.002835134,0.0028681932
low_volatility|20d,5,7,41.913417842621385,0.48166704,0.0025842688,0.0026510432
low_volatility|20d,5,8,42.006696962449176,0.65453917,0.0024368803,0.0025632523
low_volatility|20d,5,9,41.93637885673284,0.8445699,0.002369153,0.00255134
low_volatility|20d,5,10,42.42334369767998,1.1260607,0.0024429478,0.0026630305
low_volatility|20d,10,1,41.486964840947145,-2.2038116,0.007813411,0.0060022147
low_volatility|20d,10,2,41.94307581918201,-0.8523415,0.006198019,0.0053873914
low_volatility|20d,10,3,41.87849796699354,-0.3988827,0.0059917835,0.0057099494
low_volatility|20d,10,4,41.91772303276728,-0.108619004,0.0059734434,0.00559509
low_volatility|20d,10,5,42.10499880411385,0.11678339,0.0060152262,0.0055656745
low_volatility|20d,10,6,41.75723511121741,0.30755076,0.0055364566,0.0055261655
low_volatility|20d,10,7,41.85290600334848,0.48169103,0.0049917544,0.0049279733
low_volatility|20d,10,8,41.94666347763693,0.6545597,0.004866566,0.0049183476
low_volatility|20d,10,9,41.87562784022961,0.8445772,0.0048424103,0.0052271867
low_volatility|20d,10,10,42.35756995933987,1.1260142,0.0048165997,0.0051907236
low_volatility|20d,21,1,41.35541736426692,-2.2034655,0.015761916,0.0120778205
low_volatility|20d,21,2,41.81128916527147,-0.85259086,0.013477886,0.011530997
low_volatility|20d,21,3,41.746950490313324,-0.39915007,0.012617327,0.01172409
low_volatility|20d,21,4,41.78450131547476,-0.10881678,0.0123683,0.011704166
low_volatility|20d,21,5,41.97201626405166,0.11671934,0.01230623,0.011677829
low_volatility|20d,21,6,41.62329586223392,0.30758187,0.011642717,0.011511882
low_volatility|20d,21,7,41.72064099497728,0.48173106,0.010574617,0.010777567
low_volatility|20d,21,8,41.8141592920354,0.6546045,0.010405128,0.010547445
low_volatility|20d,21,9,41.7424061229371,0.8446372,0.010743767,0.011277463
low_volatility|20d,21,10,42.21621621621622,1.1260567,0.0098914085,0.01040798
low_volatility|20d,42,1,41.103085386271225,-2.2026436,0.030974977,0.023355208
low_volatility|20d,42,2,41.55847883281512,-0.85299826,0.026406517,0.022565521
low_volatility|20d,42,3,41.4917483855537,-0.39979923,0.024489747,0.02197515
low_volatility|20d,42,4,41.53049509686678,-0.109439485,0.02457027,0.023086157
low_volatility|20d,42,5,41.71944510882564,0.11633603,0.023677992,0.022933565
low_volatility|20d,42,6,41.37215977038986,0.30741864,0.02271297,0.02195556
low_volatility|20d,42,7,41.46950490313322,0.4817139,0.021846907,0.021359025
low_volatility|20d,42,8,41.56110978234872,0.6547166,0.021660037,0.021552492
low_volatility|20d,42,9,41.488639081559434,0.84502316,0.021940866,0.022206545
low_volatility|20d,42,10,41.94403252810332,1.1265604,0.01932669,0.019879289
low_volatility|20d,63,1,40.84979669935422,-2.2009106,0.04704458,0.03487501
low_volatility|20d,63,2,41.306864386510405,-0.8526404,0.039248593,0.033482853
low_volatility|20d,63,3,41.23750298971538,-0.39994654,0.036435377,0.03211514
low_volatility|20d,63,4,41.27505381487683,-0.10976877,0.03521838,0.032503873
low_volatility|20d,63,5,41.467830662520925,0.11596131,0.033845875,0.031747032
low_volatility|20d,63,6,41.12556804592203,0.30703586,0.032776896,0.031724647
low_volatility|20d,63,7,41.21621621621622,0.4814392,0.031979,0.031120967
low_volatility|20d,63,8,41.30734274097106,0.6546287,0.03164192,0.030748557
low_volatility|20d,63,9,41.23558957187276,0.8451277,0.032577395,0.03230251
low_volatility|20d,63,10,41.67687156182731,1.1269699,0.029840494,0.030229177
low_volatility|20d,126,1,40.090887347524514,-2.2000418,0.09257312,0.065592945
low_volatility|20d,126,2,40.53480028701268,-0.85136676,0.07575581,0.064697504
low_volatility|20d,126,3,40.48242047357092,-0.39983752,0.07193212,0.06337107
low_volatility|20d,126,4,40.51614446304712,-0.109760255,0.07098526,0.06456955
low_volatility|20d,126,5,40.70796460176991,0.115696765,0.06916544,0.06367606
low_volatility|20d,126,6,40.37192059315953,0.30653936,0.065972425,0.062384587
low_volatility|20d,126,7,40.4702224348242,0.48091766,0.06378162,0.060998343
low_volatility|20d,126,8,40.551064338674955,0.6541267,0.06333106,0.060503796
low_volatility|20d,126,9,40.470461612054535,0.84466285,0.06345427,0.061312545
low_volatility|20d,126,10,40.90863429801483,1.1267405,0.059018705,0.05689402
low_volatility|20d,252,1,38.57641712508969,-2.1980157,0.18383175,0.12406457
low_volatility|20d,252,2,39.02272183688113,-0.8521825,0.16171926,0.13078232
low_volatility|20d,252,3,38.983975125568044,-0.4008718,0.14955242,0.12907556
low_volatility|20d,252,4,39.01626405166228,-0.110969,0.14680077,0.12770525
low_volatility|20d,252,5,39.193494379335085,0.11448437,0.14113642,0.12641905
low_volatility|20d,252,6,38.86510404209519,0.30582345,0.13595355,0.12225001
low_volatility|20d,252,7,38.97105955513035,0.4807657,0.13419957,0.12452512
low_volatility|20d,252,8,39.05261899067209,0.65452796,0.13160504,0.124243595
low_volatility|20d,252,9,38.968667782827076,0.8457993,0.13025948,0.12410306
low_volatility|20d,252,10,39.36331021286774,1.1291287,0.12070681,0.116471075
low_volatility|40d,1,1,41.57091604879216,-2.2071643,0.0007804069,0.00031455082
low_volatility|40d,1,2,42.03731164793112,-0.883601,0.0007001859,0.00053452246
low_volatility|40d,1,3,41.97345132743363,-0.41754705,0.0005694239,0.00054707966
low_volatility|40d,1,4,42.02846209040899,-0.1182007,0.00062599813,0.0005438149
low_volatility|40d,1,5,42.19086342980148,0.114709154,0.00061791984,0.0005999542
low_volatility|40d,1,6,41.844534800287015,0.3099596,0.00056582864,0.000566839
low_volatility|40d,1,7,41.96508012437216,0.48687533,0.0004812593,0.0005751229
low_volatility|40d,1,8,42.03611576177948,0.6667098,0.000556424,0.00058581546
low_volatility|40d,1,9,41.97416885912461,0.8636412,0.00047841718,0.00058312085
low_volatility|40d,1,10,42.45874192776848,1.1515826,0.0004910466,0.0005537903
low_volatility|40d,5,1,41.52308060272662,-2.2070177,0.003926748,0.0026973793
low_volatility|40d,5,2,41.9887586701746,-0.8837043,0.0033577643,0.002919118
low_volatility|40d,5,3,41.92537670413777,-0.4176756,0.0028205812,0.0026063407
low_volatility|40d,5,4,41.979669935422145,-0.11829798,0.0029314666,0.0028001487
low_volatility|40d,5,5,42.14231045204497,0.1146786,0.0031230869,0.0030448332
low_volatility|40d,5,6,41.79622099976082,0.30995995,0.0027191862,0.002780818
low_volatility|40d,5,7,41.91724467830662,0.48691785,0.0025718147,0.0027315633
low_volatility|40d,5,8,41.98828031571394,0.6667327,0.002687546,0.0028488417
low_volatility|40d,5,9,41.92537670413777,0.86368454,0.002417896,0.002693476
low_volatility|40d,5,10,42.40612293709639,1.1516085,0.0023855038,0.0026230428
low_volatility|40d,10,1,41.462807940684044,-2.2068791,0.007438993,0.0053996355
low_volatility|40d,10,2,41.928486008132026,-0.8838074,0.0065925405,0.005929694
low_volatility|40d,10,3,41.86510404209519,-0.41780165,0.005653419,0.005154983
low_volatility|40d,10,4,41.91796220999761,-0.11843335,0.005695193,0.005552279
low_volatility|40d,10,5,42.08227696723272,0.11462232,0.0059742057,0.005401422
low_volatility|40d,10,6,41.7364266921789,0.30995387,0.0056354282,0.005402119
low_volatility|40d,10,7,41.857450370724706,0.4869611,0.005220202,0.005262643
low_volatility|40d,10,8,41.9282468309017,0.66676337,0.0053164703,0.00543029
low_volatility|40d,10,9,41.86438651040421,0.86375034,0.004915636,0.0054151616
low_volatility|40d,10,10,42.340588375986606,1.1516423,0.0045921877,0.004822881
low_volatility|40d,21,1,41.333413059076776,-2.2064695,0.015459651,0.011837464
low_volatility|40d,21,2,41.794307581918204,-0.8840648,0.0137066,0.012419443
low_volatility|40d,21,3,41.732599856493664,-0.4181242,0.011928695,0.010627183
low_volatility|40d,21,4,41.78450131547476,-0.11873703,0.011845481,0.011102049
low_volatility|40d,21,5,41.94905524994021,0.114446655,0.012371402,0.011604366
low_volatility|40d,21,6,41.605596747189665,0.3099401,0.0114372475,0.010964941
low_volatility|40d,21,7,41.726142071274815,0.48704523,0.011163653,0.011294638
low_volatility|40d,21,8,41.79693853145181,0.6668099,0.011409846,0.011212926
low_volatility|40d,21,9,41.73092561588137,0.863936,0.010739574,0.011147922
low_volatility|40d,21,10,42.197799569480985,1.151825,0.0096996585,0.010557664
low_volatility|40d,42,1,41.079885194929446,-2.20507,0.032352258,0.023351824
low_volatility|40d,42,2,41.54125807223152,-0.88407,0.027123945,0.02360239
low_volatility|40d,42,3,41.48170294187993,-0.41841108,0.023518011,0.021250963
low_volatility|40d,42,4,41.52523319779957,-0.119337216,0.023079442,0.021558162
low_volatility|40d,42,5,41.69720162640517,0.11398071,0.023623206,0.022712115
low_volatility|40d,42,6,41.35661325041856,0.30966887,0.022095468,0.021028103
low_volatility|40d,42,7,41.474288447739774,0.48695278,0.021990808,0.021593291
low_volatility|40d,42,8,41.54556326237742,0.66680044,0.021517001,0.021372274
low_volatility|40d,42,9,41.47739775173404,0.8642084,0.022005286,0.022057485
low_volatility|40d,42,10,41.929442717053334,1.152384,0.020186584,0.020975357
low_volatility|40d,63,1,40.82635733078211,-2.2042332,0.049049646,0.034942754
low_volatility|40d,63,2,41.285338435780915,-0.8835406,0.03994406,0.03540417
low_volatility|40d,63,3,41.226500837120305,-0.41813415,0.035360403,0.031052768
low_volatility|40d,63,4,41.27361875149486,-0.119379856,0.034103423,0.03209745
low_volatility|40d,63,5,41.44558718010045,0.113866106,0.03397981,0.03247684
low_volatility|40d,63,6,41.107390576417124,0.30936655,0.032239344,0.03127779
low_volatility|40d,63,7,41.2212389380531,0.486672,0.031727508,0.030730575
low_volatility|40d,63,8,41.29203539823009,0.6665255,0.031227523,0.030038804
low_volatility|40d,63,9,41.224348242047355,0.86412764,0.032237083,0.031196766
low_volatility|40d,63,10,41.66610858646257,1.1524128,0.030528275,0.03130715
low_volatility|40d,126,1,40.065056206649125,-2.204073,0.095184,0.06379881
low_volatility|40d,126,2,40.499162879693856,-0.8820715,0.0762423,0.06622781
low_volatility|40d,126,3,40.46519971298732,-0.41792327,0.070865534,0.06308825
low_volatility|40d,126,4,40.53312604640038,-0.119482905,0.06959574,0.06346598
low_volatility|40d,126,5,40.68930877780436,0.1136514,0.0686173,0.063474804
low_volatility|40d,126,6,40.35756995933987,0.30923262,0.06635044,0.06269105
low_volatility|40d,126,7,40.47500597943076,0.48647323,0.06392987,0.06057739
low_volatility|40d,126,8,40.531690983018414,0.6662408,0.06243684,0.05901086
low_volatility|40d,126,9,40.461133700071755,0.8635502,0.06301822,0.060948648
low_volatility|40d,126,10,40.8971537909591,1.1517186,0.05925095,0.058362663
low_volatility|40d,252,1,38.55297775651758,-2.2005892,0.19197464,0.12541956
low_volatility|40d,252,2,38.98780196125329,-0.8832429,0.1608197,0.12978847
low_volatility|40d,252,3,38.96412341545085,-0.4192281,0.1481377,0.12817878
low_volatility|40d,252,4,39.01339392489835,-0.1208745,0.14353126,0.12601075
low_volatility|40d,252,5,39.17388184644822,0.1123566,0.14111072,0.12809478
low_volatility|40d,252,6,38.85840707964602,0.3084142,0.13612176,0.12437601
low_volatility|40d,252,7,38.978952403731164,0.48622182,0.13350786,0.122684054
low_volatility|40d,252,8,39.04113848361636,0.6667271,0.13031277,0.12163768
low_volatility|40d,252,9,38.97536474527625,0.86483955,0.12936,0.124784626
low_volatility|40d,252,10,39.34537192059316,1.1539938,0.120638914,0.11810956
low_volatility|60d,1,1,41.55704376943315,-2.2077732,0.00080079614,0.00028469643
low_volatility|60d,1,2,42.01889500119589,-0.9007139,0.0006901822,0.0005178852
low_volatility|60d,1,3,41.957187275771346,-0.42792094,0.00056510157,0.00050929846
low_volatility|60d,1,4,42.028222913178666,-0.12404936,0.0005883117,0.00054284604
low_volatility|60d,1,5,42.16957665630232,0.109505035,0.0006041466,0.0005989474
low_volatility|60d,1,6,41.81822530495097,0.3090904,0.000571189,0.00061481394
low_volatility|60d,1,7,41.974647213585264,0.4906725,0.0005481801,0.0005703568
low_volatility|60d,1,8,42.010523798134415,0.6745642,0.0005157374,0.0005978702
low_volatility|60d,1,9,41.966515187754126,0.8752694,0.00047301242,0.00058491004
low_volatility|60d,1,10,42.443434585027504,1.1679412,0.00051034935,0.00054950285
low_volatility|60d,5,1,41.50896914613729,-2.207607,0.0040527685,0.0027593945
low_volatility|60d,5,2,41.97010284620904,-0.90079486,0.003376003,0.002972612
low_volatility|60d,5,3,41.90935182970581,-0.42801473,0.0027855048,0.002589647
low_volatility|60d,5,4,41.978952403731164,-0.12415852,0.0028959967,0.00279721
low_volatility|60d,5,5,42.12078450131548,0.109439865,0.0028880842,0.0028341904
low_volatility|60d,5,6,41.77038985888544,0.3090726,0.0028855312,0.0028799516
low_volatility|60d,5,7,41.92681176751973,0.49068594,0.0026328792,0.0027056343
low_volatility|60d,5,8,41.96292752929921,0.67458355,0.0025674594,0.0027956383
low_volatility|60d,5,9,41.91867974168859,0.8753149,0.0023538808,0.002563263
low_volatility|60d,5,10,42.39105477158574,1.1679971,0.002496999,0.0027187238
low_volatility|60d,10,1,41.44821812963406,-2.20731,0.007765936,0.005497939
low_volatility|60d,10,2,41.909112652475486,-0.9008687,0.0067362334,0.006199273
low_volatility|60d,10,3,41.84931834489357,-0.42812636,0.0053955447,0.005002287
low_volatility|60d,10,4,41.91891891891892,-0.12429862,0.0058615212,0.005441655
low_volatility|60d,10,5,42.05883759866061,0.10935257,0.0056006475,0.00544206
low_volatility|60d,10,6,41.71083472853385,0.30906114,0.0057431054,0.0054447525
low_volatility|60d,10,7,41.86701745993781,0.4906953,0.005102094,0.0051861457
low_volatility|60d,10,8,41.90313322171729,0.6745997,0.005110942,0.005511699
low_volatility|60d,10,9,41.85816790241569,0.8753759,0.0047565526,0.0050776303
low_volatility|60d,10,10,42.32719445108825,1.1680996,0.0049327575,0.0052121608
low_volatility|60d,21,1,41.31667065295384,-2.206605,0.016424388,0.012516898
low_volatility|60d,21,2,41.77493422626166,-0.90114135,0.014062843,0.012886023
low_volatility|60d,21,3,41.71777086821334,-0.42832237,0.01132475,0.010208236
low_volatility|60d,21,4,41.78593637885673,-0.12455594,0.011975752,0.011550487
low_volatility|60d,21,5,41.92585505859842,0.10917483,0.011629313,0.011216099
low_volatility|60d,21,6,41.58143984692657,0.3090423,0.011602426,0.011118959
low_volatility|60d,21,7,41.735469983257595,0.4907087,0.011062606,0.010936599
low_volatility|60d,21,8,41.77158574503707,0.6746326,0.01065202,0.010852289
low_volatility|60d,21,9,41.723989476201865,0.8755106,0.0102396505,0.01043513
low_volatility|60d,21,10,42.187754125807224,1.1683408,0.010720436,0.011386279
low_volatility|60d,42,1,41.06266443434585,-2.2055445,0.033608176,0.024237579
low_volatility|60d,42,2,41.52140636211433,-0.901171,0.027386103,0.024517026
low_volatility|60d,42,3,41.464003826835686,-0.42837286,0.023398487,0.020903328
low_volatility|60d,42,4,41.52738579287252,-0.12487181,0.023833353,0.022945002
low_volatility|60d,42,5,41.67400143506338,0.10883489,0.021736376,0.021341931
low_volatility|60d,42,6,41.33460894522842,0.30882668,0.022239123,0.022028212
low_volatility|60d,42,7,41.48385553695288,0.4905489,0.022102742,0.020975009
low_volatility|60d,42,8,41.520210475962685,0.67457986,0.021046458,0.021379007
low_volatility|60d,42,9,41.46926572590289,0.875648,0.020554187,0.02021956
low_volatility|60d,42,10,41.922267400143504,1.1686616,0.021455504,0.022156786
low_volatility|60d,63,1,40.806505620664915,-2.205076,0.049942255,0.03586302
low_volatility|60d,63,2,41.267400143506336,-0.900647,0.040641323,0.036278702
low_volatility|60d,63,3,41.2013872279359,-0.4281936,0.034913518,0.03079857
low_volatility|60d,63,4,41.27361875149486,-0.124903746,0.035018206,0.033322267
low_volatility|60d,63,5,41.42406122937096,0.10866404,0.032337867,0.031692114
low_volatility|60d,63,6,41.08682133460894,0.30852386,0.032961372,0.03230183
low_volatility|60d,63,7,41.2324802678785,0.49031204,0.031648442,0.03034445
low_volatility|60d,63,8,41.26907438411863,0.674451,0.030992746,0.030930953
low_volatility|60d,63,9,41.21597703898589,0.8756071,0.030127265,0.028794983
low_volatility|60d,63,10,41.662281750777325,1.1687243,0.0316308,0.03188108
low_volatility|60d,126,1,40.047835446065534,-2.2052703,0.09605349,0.06530054
low_volatility|60d,126,2,40.4900741449414,-0.8991994,0.07654752,0.06516572
low_volatility|60d,126,3,40.432432432432435,-0.42811537,0.0713384,0.06338031
low_volatility|60d,126,4,40.522363071035635,-0.124908105,0.07076404,0.0646544
low_volatility|60d,126,5,40.66778282707486,0.10856382,0.06724033,0.06309047
low_volatility|60d,126,6,40.33819660368333,0.30834484,0.06614043,0.063410476
low_volatility|60d,126,7,40.48792154986845,0.4902226,0.06369551,0.06051814
low_volatility|60d,126,8,40.516383640277446,0.6743995,0.063293464,0.059459545
low_volatility|60d,126,9,40.448935661325045,0.8753201,0.059832636,0.05788499
low_volatility|60d,126,10,40.8945228414255,1.1678214,0.060152024,0.05941403
low_volatility|60d,252,1,38.53432193255202,-2.2011704,0.19603339,0.12560585
low_volatility|60d,252,2,38.97440803635494,-0.8998591,0.16019572,0.1310617
low_volatility|60d,252,3,38.933508729968906,-0.42991397,0.14866349,0.12823576
low_volatility|60d,252,4,39.01411145658933,-0.12621488,0.14345527,0.12731564
low_volatility|60d,252,5,39.13800526189907,0.10719342,0.14046061,0.12799078
low_volatility|60d,252,6,38.830901698158335,0.30736893,0.13535829,0.12502402
low_volatility|60d,252,7,38.99808658215738,0.48985302,0.13514258,0.12431103
low_volatility|60d,252,8,39.0337239894762,0.6750555,0.12892067,0.12032375
low_volatility|60d,252,9,38.965319301602484,0.87679946,0.124375574,0.119015805
low_volatility|60d,252,10,39.3465678067448,1.1698163,0.12266447,0.121924154
low_volatility|90d,1,1,41.53862712269792,-2.2057583,0.0008286531,0.00033624773
low_volatility|90d,1,2,41.989476201865585,-0.91497386,0.0006764292,0.0005555398
low_volatility|90d,1,3,41.96005740253528,-0.43708116,0.00061198295,0.0005284429
low_volatility|90d,1,4,41.999521645539346,-0.13062528,0.0005635393,0.00052510214
low_volatility|90d,1,5,42.1451805788089,0.10653267,0.0005604825,0.0005968306
low_volatility|90d,1,6,41.79048074623296,0.30820197,0.0005494702,0.00057178404
low_volatility|90d,1,7,41.95407797177709,0.49299106,0.0005065395,0.0005619314
low_volatility|90d,1,8,42.00645778521885,0.6798697,0.0005522978,0.00063423166
low_volatility|90d,1,9,41.94475005979431,0.8854816,0.00049812987,0.0005903201
low_volatility|90d,1,10,42.42669217890457,1.1817774,0.00051513535,0.0005694229
low_volatility|90d,5,1,41.490791676632384,-2.2055738,0.0041382266,0.0028574131
low_volatility|90d,5,2,41.94068404687874,-0.91501015,0.0033570838,0.002958218
low_volatility|90d,5,3,41.91174360200909,-0.43714392,0.0029866742,0.0027548051
low_volatility|90d,5,4,41.9507294905525,-0.13067074,0.0027136267,0.0026296529
low_volatility|90d,5,5,42.09710595551304,0.10648544,0.0028140566,0.0027763245
low_volatility|90d,5,6,41.74216694570677,0.308181,0.002717941,0.0027056965
low_volatility|90d,5,7,41.906242525711555,0.49298844,0.0025306877,0.0025752
low_volatility|90d,5,8,41.958622339153315,0.67987293,0.0026934564,0.0028911345
low_volatility|90d,5,9,41.89595790480746,0.88550836,0.002411016,0.0026936627
low_volatility|90d,5,10,42.3759866060751,1.1818311,0.0025504448,0.0027098984
low_volatility|90d,10,1,41.430997369050466,-2.20537,0.007806055,0.0056564272
low_volatility|90d,10,2,41.87969385314518,-0.91504997,0.006831195,0.006174053
low_volatility|90d,10,3,41.85194929442717,-0.43721583,0.005840563,0.0055085635
low_volatility|90d,10,4,41.88950011958862,-0.13072269,0.0053652762,0.0049448153
low_volatility|90d,10,5,42.03731164793112,0.1064257,0.005585312,0.0056179115
low_volatility|90d,10,6,41.68141592920354,0.3081519,0.0053339526,0.005145019
low_volatility|90d,10,7,41.8462090408993,0.49299303,0.0051123532,0.004991607
low_volatility|90d,10,8,41.898588854341064,0.67987365,0.00522867,0.005565004
low_volatility|90d,10,9,41.83544606553456,0.88555104,0.004817017,0.0052159396
low_volatility|90d,10,10,42.312604640038266,1.1818863,0.0050436254,0.005251578
low_volatility|90d,21,1,41.29849318344893,-2.204943,0.016331064,0.012513028
low_volatility|90d,21,2,41.745515426931355,-0.91521865,0.01447434,0.013238982
low_volatility|90d,21,3,41.71992346328629,-0.43733248,0.012034865,0.01110167
low_volatility|90d,21,4,41.756278402296104,-0.13083816,0.011088442,0.010733485
low_volatility|90d,21,5,41.906242525711555,0.1062728,0.011583332,0.011522067
low_volatility|90d,21,6,41.54986845252332,0.30807793,0.011215808,0.011110395
low_volatility|90d,21,7,41.71322650083712,0.49299222,0.010983373,0.010491782
low_volatility|90d,21,8,41.76680220043052,0.6798802,0.011053515,0.011264178
low_volatility|90d,21,9,41.70365941162402,0.88565546,0.010180066,0.010461298
low_volatility|90d,21,10,42.17436020090887,1.1820608,0.010636181,0.011023512
low_volatility|90d,42,1,41.04042095192538,-2.2043476,0.033422995,0.02376488
low_volatility|90d,42,2,41.490791676632384,-0.9151775,0.028401654,0.025777513
low_volatility|90d,42,3,41.46424300406601,-0.4373427,0.02408346,0.022032958
low_volatility|90d,42,4,41.50538148768237,-0.13104224,0.022091962,0.02113733
low_volatility|90d,42,5,41.650083712030614,0.10592687,0.022672582,0.022668736
low_volatility|90d,42,6,41.29801482898828,0.30785266,0.022476388,0.022266446
low_volatility|90d,42,7,41.46209040899306,0.49283287,0.021321759,0.020866446
low_volatility|90d,42,8,41.51590528581679,0.67983794,0.021399003,0.021513417
low_volatility|90d,42,9,41.45252331977996,0.88582534,0.020174313,0.020274945
low_volatility|90d,42,10,41.91317866539106,1.1823298,0.021100206,0.021319695
low_volatility|90d,63,1,40.78091365701985,-2.2042432,0.049605116,0.03527793
low_volatility|90d,63,2,41.23558957187276,-0.91471666,0.0410727,0.036248755
low_volatility|90d,63,3,41.206409949772784,-0.43703616,0.03567304,0.031750347
low_volatility|90d,63,4,41.24898349677111,-0.13100237,0.03346109,0.031716514
low_volatility|90d,63,5,41.39990432910787,0.10577861,0.03388974,0.0335499
low_volatility|90d,63,6,41.051901458981106,0.30763045,0.033972602,0.033383615
low_volatility|90d,63,7,41.21095431714901,0.49268848,0.030028263,0.029143203
low_volatility|90d,63,8,41.26476919397273,0.6797399,0.031556293,0.03129265
low_volatility|90d,63,9,41.200669696244915,0.88578415,0.029519832,0.028887276
low_volatility|90d,63,10,41.65271466156422,1.1821827,0.03112457,0.031174904
low_volatility|90d,126,1,40.031332217172924,-2.204342,0.09682331,0.064911455
low_volatility|90d,126,2,40.44486964840947,-0.9139938,0.0760395,0.06458836
low_volatility|90d,126,3,40.44797895240373,-0.43724927,0.07337758,0.06490227
low_volatility|90d,126,4,40.50466395599139,-0.13119487,0.06818067,0.062393118
low_volatility|90d,126,5,40.63597225544128,0.10556611,0.067109466,0.06411748
low_volatility|90d,126,6,40.294666347763695,0.3073253,0.06844293,0.06485724
low_volatility|90d,126,7,40.462807940684044,0.49264982,0.06263425,0.0599174
low_volatility|90d,126,8,40.5082516144463,0.68015057,0.062175523,0.05963804
low_volatility|90d,126,9,40.44726142071275,0.88604116,0.06033055,0.058625534
low_volatility|90d,126,10,40.884238220521404,1.1816125,0.059540525,0.058864146
low_volatility|90d,252,1,38.5056206649127,-2.19996,0.19683631,0.124422505
low_volatility|90d,252,2,38.93829227457546,-0.9140633,0.16022108,0.13169019
low_volatility|90d,252,3,38.936618033963164,-0.4386724,0.14820635,0.13049154
low_volatility|90d,252,4,39.005501076297534,-0.13278303,0.14206891,0.12493087
low_volatility|90d,252,5,39.11313082994499,0.104063384,0.14023404,0.12814641
low_volatility|90d,252,6,38.7787610619469,0.30608827,0.14094076,0.13091297
low_volatility|90d,252,7,38.979669935422145,0.49210986,0.13343288,0.12496765
low_volatility|90d,252,8,39.0224826596508,0.6807883,0.12788703,0.119677305
low_volatility|90d,252,9,38.96938531451806,0.8874745,0.12313151,0.11692349
low_volatility|90d,252,10,39.341545084907914,1.18338,0.12178519,0.12167077
low_volatility|120d,1,1,41.52403731164793,-2.2050726,0.0008364098,0.00033499533
low_volatility|120d,1,2,41.987323606792636,-0.92317045,0.0006957444,0.0005550193
low_volatility|120d,1,3,41.92513752690744,-0.44177365,0.00057112396,0.00050623243
low_volatility|120d,1,4,41.994498923702466,-0.13570571,0.00059075677,0.0005499167
low_volatility|120d,1,5,42.09495336044009,0.10365974,0.00055148365,0.00054375397
low_volatility|120d,1,6,41.79406840468788,0.30805486,0.000552234,0.00059634965
low_volatility|120d,1,7,41.91891891891892,0.49424717,0.0005420759,0.000585927
low_volatility|120d,1,8,42.005501076297534,0.6824392,0.00052242883,0.00059314887
low_volatility|120d,1,9,41.90719923463286,0.89242333,0.0004993788,0.0006093243
low_volatility|120d,1,10,42.41616838077015,1.1917151,0.00049487024,0.0005528567
low_volatility|120d,5,1,41.4762018655824,-2.20494,0.0041158367,0.0028939901
low_volatility|120d,5,2,41.93757474288448,-0.92319286,0.003510765,0.0031279223
low_volatility|120d,5,3,41.8773020808419,-0.44181362,0.002847724,0.00274816
low_volatility|120d,5,4,41.94546759148529,-0.13575096,0.0028169828,0.0026791643
