hypothesis_key,factor_key,family,variant,horizon_days,parameters,research_dates,median_membership_count,median_return_asset_count,valid_ic_ratio,quantile_curve_rho,quantile_step_ratio,rank_autocorrelation_observations,mean_rank_autocorrelation,median_rank_autocorrelation,spearman_ic_mean,spearman_ic_median,spearman_ic_hac_tstat,spearman_ic_raw_p_value,spearman_ic_daily_direction_rate,spearman_ic_monthly_direction_rate,spearman_ic_annual_direction_rate,q10_minus_q1_mean,q10_minus_q1_median,q10_minus_q1_hac_tstat,q10_minus_q1_raw_p_value,q10_minus_q1_daily_direction_rate,q10_minus_q1_monthly_direction_rate,q10_minus_q1_annual_direction_rate,q10_minus_middle_mean,q10_minus_middle_median,q10_minus_middle_hac_tstat,q10_minus_middle_raw_p_value,q10_minus_middle_daily_direction_rate,q10_minus_middle_monthly_direction_rate,q10_minus_middle_annual_direction_rate,middle_minus_q1_mean,middle_minus_q1_median,middle_minus_q1_hac_tstat,middle_minus_q1_raw_p_value,middle_minus_q1_daily_direction_rate,middle_minus_q1_monthly_direction_rate,middle_minus_q1_annual_direction_rate,edges_minus_middle_mean,edges_minus_middle_median,edges_minus_middle_hac_tstat,edges_minus_middle_raw_p_value,edges_minus_middle_daily_direction_rate,edges_minus_middle_monthly_direction_rate,edges_minus_middle_annual_direction_rate,pattern,pattern_direction,primary_effect,strongest_economic_effect,strongest_economic_effect_mean,strongest_economic_effect_hac_tstat,strongest_economic_effect_abs_tstat,strongest_economic_effect_monthly_direction_rate,strongest_economic_effect_annual_direction_rate,primary_effect_mean,primary_effect_median,primary_effect_hac_tstat,primary_effect_raw_p_value,primary_effect_bh_q_active_scope,primary_effect_planned_bonferroni_p,primary_effect_monthly_direction_rate,primary_effect_annual_direction_rate,primary_effect_valid_date_ratio,full_research_scope,active_hypothesis_count,active_effect_test_count,evidence_status,classification_reason,evidence_score
trend|SMA20|h10,trend|SMA20,trend,SMA20,10,"{""window"": 20}",4181,503.0,428.0,0.9976082276967233,-0.9757575757575757,0.7777777777777778,4181,0.27286688287025834,0.28333788761657314,-0.012223916238502231,-0.0052901944145560265,-2.040180556614409,0.04133234557332897,0.5142651642292017,0.58,0.7058823529411765,-0.0017094026602263975,-0.0007670009508728981,-1.4721296105692376,0.14098588081232716,0.5135459122512587,0.585,0.6470588235294118,-0.00040361646023190205,-0.0005459114909172058,-0.5985325837862394,0.5494846241671248,0.5171421721409734,0.58,0.6470588235294118,-0.0013057862132660096,-0.00021950341761112213,-1.5699237419010568,0.11643285340884064,0.5046751378566291,0.6,0.5882352941176471,0.0004510848906293763,0.00039514858508482575,0.9281665039658463,0.3533212066907542,0.5154639175257731,0.505,0.6470588235294118,no_stable_structure,none,none,middle_minus_q1,-0.0013057862132660096,-1.5699237419010568,1.5699237419010568,0.6,0.5882352941176471,,,,,,,,,0.9976082276967233,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.015699237419010567
momentum|3m-1m|h1,momentum|3m-1m,momentum,3m-1m,1,"{""skip"": 21, ""window"": 63}",4181,503.0,429.0,0.9997608227696724,-0.5636363636363636,0.5555555555555556,4181,0.9686639906650042,0.9720332895124116,0.004578832955096231,0.01005362207069993,1.5266334228500966,0.12685219113879462,0.5232057416267942,0.52,0.7647058823529411,-2.005565712399977e-05,0.0003657120978459716,-0.10308092920254752,0.9178987406771328,0.4801435406698565,0.48,0.47058823529411764,0.00010337070876656715,0.00035540410317480564,0.9076670139364406,0.36405417668411977,0.525598086124402,0.535,0.7058823529411765,-0.00012342635894881598,9.346940350951627e-05,-0.9606911654701018,0.3367074745816371,0.4937799043062201,0.54,0.6470588235294118,0.00011339853988037419,9.057727584149688e-05,1.5614045794321934,0.11842832206538917,0.5100478468899522,0.545,0.5882352941176471,no_stable_structure,none,none,edges_minus_middle,0.00011339853988037419,1.5614045794321934,1.5614045794321934,0.545,0.5882352941176471,,,,,,,,,0.9997608227696724,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.015614045794321933
trend|SMA50|h5,trend|SMA50,trend,SMA50,5,"{""window"": 50}",4181,503.0,429.0,0.9988041138483617,-0.7939393939393938,0.7777777777777778,4181,0.8273469527582077,0.8387507058434099,-0.008641900452576567,-0.002331396215595305,-1.6949835384221257,0.0900785436105276,0.5035919540229885,0.55,0.7647058823529411,-0.000883993995620554,-0.00031068315729498863,-1.0768344294513503,0.2815542409503554,0.5098180076628352,0.555,0.5294117647058824,-6.515997340931679e-06,0.0002263257629238069,-0.015492068853025884,0.9876396118734252,0.48778735632183906,0.51,0.5294117647058824,-0.000877478011991736,-0.0004325234331190586,-1.5581264245935902,0.1192032817996308,0.5153256704980843,0.615,0.5882352941176471,0.0004354810189467233,0.0003547864034771919,1.5537849408757838,0.12023572381019393,0.5208333333333334,0.54,0.5882352941176471,no_stable_structure,none,none,middle_minus_q1,-0.000877478011991736,-1.5581264245935902,1.5581264245935902,0.615,0.5882352941176471,,,,,,,,,0.9988041138483617,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.015581264245935901
residual_momentum|resmom_12m_1m|h5,residual_momentum|resmom_12m_1m,residual_momentum,resmom_12m_1m,5,"{""skip"": 21, ""window"": 252}",4181,503.0,415.0,0.9988041138483617,0.16363636363636364,0.4444444444444444,4181,0.9713726482873583,0.9742386506360897,0.013335784182956934,0.026949946768581867,2.1455716071285647,0.03190717272393596,0.5440613026819924,0.585,0.8235294117647058,0.0006532502464644941,0.002245458890683949,0.7356313335316693,0.461955088471774,0.5378352490421456,0.53,0.6470588235294118,0.0007278621572322837,0.00138173095183447,1.5565217130546447,0.11958408357514941,0.5423850574712644,0.555,0.6470588235294118,-7.461192198837568e-05,0.0007333842513617128,-0.11917678572730152,0.9051352978631559,0.4815613026819923,0.485,0.4117647058823529,0.0004012370669631215,0.0002636848948895931,1.2199715416880488,0.22247566323959012,0.5119731800766284,0.53,0.6470588235294118,no_stable_structure,none,none,q10_minus_middle,0.0007278621572322837,1.5565217130546447,1.5565217130546447,0.555,0.6470588235294118,,,,,,,,,0.9988041138483617,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.015565217130546448
low_volatility|40d|h10,low_volatility|40d,low_volatility,40d,10,"{""window"": 40}",4181,503.0,428.0,0.9976082276967233,-0.9393939393939393,0.6666666666666666,4181,0.9054802017297691,0.9137381083897932,-0.003144623292354667,0.0019526096293702722,-0.3235252548278507,0.7462974844517651,0.49700311675857106,0.5,0.5294117647058824,-0.002846805507860494,-0.0017990143969655037,-1.5418554737288779,0.12310871811208528,0.5212179333493168,0.505,0.5882352941176471,-0.0010390696982626815,-0.0007301364094018936,-1.2248456208270264,0.2206333924068815,0.5149844162071445,0.54,0.7058823529411765,-0.0018077358124656319,-0.0006422996520996094,-1.5050738960607828,0.132305079376877,0.5118676576360585,0.535,0.5882352941176471,0.0003843330554617245,-3.433786332607269e-05,0.8033292278247415,0.42178446878470066,0.49700311675857106,0.485,0.47058823529411764,no_stable_structure,none,none,q10_minus_q1,-0.002846805507860494,-1.5418554737288779,1.5418554737288779,0.505,0.5882352941176471,,,,,,,,,0.9976082276967233,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.01541855473728878
volatility_scaled_momentum|vsmom_6m_1m_vol60|h42,volatility_scaled_momentum|vsmom_6m_1m_vol60,volatility_scaled_momentum,vsmom_6m_1m_vol60,42,"{""skip"": 21, ""volatility_window"": 60, ""window"": 126}",4181,503.0,427.0,0.9899545563262377,-0.34545454545454546,0.6666666666666666,4181,0.5675371581198257,0.5770601137486496,-0.004470779318045911,0.001990072662010789,-0.3607417579462617,0.7182925053447025,0.49456390432471614,0.48484848484848486,0.47058823529411764,0.002589862068950109,0.0022424887865781784,0.5625672573731948,0.5737295931357494,0.5206571635660787,0.5353535353535354,0.6470588235294118,-0.0009253832259267505,-0.0005403757095336914,-0.349352193343065,0.7268249191231041,0.5064025126842232,0.5202020202020202,0.5294117647058824,0.0035152453020842593,0.0034474581480026245,1.2635071142136123,0.20640699153225017,0.5453007972940324,0.5404040404040404,0.6470588235294118,-0.0022203142839787907,-0.002029135823249817,-1.5395282452374803,0.12367538781775438,0.5390190867359266,0.5656565656565656,0.5294117647058824,no_stable_structure,none,none,edges_minus_middle,-0.0022203142839787907,-1.5395282452374803,1.5395282452374803,0.5656565656565656,0.5294117647058824,,,,,,,,,0.9899545563262377,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.015395282452374804
liquidity_change|liq_5d_60d|h1,liquidity_change|liq_5d_60d,liquidity_change,liq_5d_60d,1,"{""long_window"": 60, ""short_window"": 5}",4181,503.0,429.0,0.9997608227696724,-0.309090909090909,0.7777777777777778,4181,0.9190777912883,0.9227161089118668,-0.0016782154304986867,-0.0037378380075097084,-1.2300670807468495,0.21867198610430727,0.5124401913875598,0.54,0.47058823529411764,-0.0001475924546827571,-6.269858567975461e-05,-1.538988880381714,0.12380701090738712,0.5038277511961723,0.54,0.5882352941176471,-5.5249237788994616e-05,-4.774751141667366e-05,-0.8104025668584426,0.41770884307972755,0.5066985645933014,0.485,0.5882352941176471,-9.234321723025377e-05,-1.2632808648049831e-05,-1.455747853869407,0.14546233583038143,0.5007177033492823,0.55,0.7647058823529411,1.854698201587132e-05,3.1641218811273575e-05,0.41098819989551044,0.6810811872941804,0.5043062200956938,0.55,0.5294117647058824,no_stable_structure,none,none,q10_minus_q1,-0.0001475924546827571,-1.538988880381714,1.538988880381714,0.54,0.5882352941176471,,,,,,,,,0.9997608227696724,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.01538988880381714
short_term_reversal|reversal_10d|h1,short_term_reversal|reversal_10d,short_term_reversal,reversal_10d,1,"{""window"": 10}",4181,503.0,429.0,0.9997608227696724,0.9515151515151514,0.7777777777777778,4181,0.8740610489276566,0.8824926027117094,0.005216941158719607,-0.003119340050034225,1.7924110173301524,0.0730671512753878,0.4916267942583732,0.6,0.8235294117647058,0.00029707341015406573,7.761060260236263e-05,1.498646853209102,0.1339652710305504,0.5047846889952153,0.57,0.7647058823529411,0.00020105869265030357,0.00014078058302402496,1.535515057980204,0.12465736117800835,0.5138755980861244,0.575,0.8235294117647058,9.601471856208328e-05,-5.945179145783186e-05,0.866823821250214,0.38603854797570947,0.495933014354067,0.56,0.7058823529411765,5.252199062899882e-05,0.0001642459537833929,0.7515800564966992,0.45230364047447236,0.5215311004784688,0.535,0.6470588235294118,no_stable_structure,none,none,q10_minus_middle,0.00020105869265030357,1.535515057980204,1.535515057980204,0.575,0.8235294117647058,,,,,,,,,0.9997608227696724,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.01535515057980204
momentum|24m-2m|h1,momentum|24m-2m,momentum,24m-2m,1,"{""skip"": 42, ""window"": 504}",4181,503.0,427.0,0.9997608227696724,-0.0303030303030303,0.3333333333333333,4181,0.996476832873182,0.9970776457473972,0.010874070448605498,0.020849172957241535,3.32261117390664,0.0008917912680659864,0.5363636363636364,0.6,0.8235294117647058,1.4144355977870664e-05,0.0006189390551298857,0.06452798485114324,0.9485498248508674,0.5236842105263158,0.5,0.47058823529411764,0.0001342788647384601,0.0005429857410490513,1.0306872563913043,0.3026875026925323,0.5380382775119618,0.555,0.5294117647058824,-0.00012013450265609582,0.00016190600581467152,-0.8333241297349481,0.4046619511545484,0.48947368421052634,0.525,0.5882352941176471,0.00012720668926260225,0.00021444610320031643,1.535154981957127,0.12474576339313168,0.5203349282296651,0.55,0.7058823529411765,no_stable_structure,none,none,edges_minus_middle,0.00012720668926260225,1.535154981957127,1.535154981957127,0.55,0.7058823529411765,,,,,,,,,0.9997608227696724,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.015351549819571271
low_volatility|120d|h1,low_volatility|120d,low_volatility,120d,1,"{""window"": 120}",4181,503.0,429.0,0.9997608227696724,-0.9757575757575757,0.7777777777777778,4181,0.9982865573410836,0.999059101955337,0.0047609865800772085,0.0019193964544683695,1.1352763354481903,0.2562595542382342,0.5035885167464115,0.535,0.6470588235294118,-0.0003415394539016151,-0.00027147168293595314,-1.2779686000280766,0.2012604979834547,0.5105263157894737,0.565,0.7058823529411765,-6.426732953083334e-05,-8.593534585088491e-05,-0.5651849854930827,0.5719479480833618,0.5069377990430622,0.555,0.5882352941176471,-0.000277272125223705,-0.00028187349380459636,-1.530729144067064,0.12583634777099195,0.5141148325358852,0.56,0.6470588235294118,0.00010650239833469088,2.7694914024323225e-05,1.5039945743508258,0.1325827637590246,0.5028708133971291,0.54,0.7058823529411765,no_stable_structure,none,none,middle_minus_q1,-0.000277272125223705,-1.530729144067064,1.530729144067064,0.56,0.6470588235294118,,,,,,,,,0.9997608227696724,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.015307291440670641
low_volatility|252d|h1,low_volatility|252d,low_volatility,252d,1,"{""window"": 252}",4181,503.0,429.0,0.9997608227696724,-0.9272727272727272,0.7777777777777778,4181,0.9994837496587485,0.9997509079459289,0.004151101373427778,0.0010806501377373934,0.9755990522292473,0.3292631944015104,0.5019138755980861,0.515,0.5294117647058824,-0.00035927131399305154,-0.00037870730739086866,-1.336061362797651,0.18152921740385808,0.5119617224880383,0.55,0.6470588235294118,-8.24657600853034e-05,-0.0002095084055326879,-0.714834266240084,0.4747114587765935,0.5133971291866029,0.54,0.6470588235294118,-0.00027680556070807045,-0.0002065675798803568,-1.529699673041745,0.126091084613003,0.5117224880382775,0.555,0.7058823529411765,9.716989670212562e-05,3.7531834095716476e-05,1.3812066466193744,0.1672154317132668,0.5045454545454545,0.545,0.5882352941176471,no_stable_structure,none,none,middle_minus_q1,-0.00027680556070807045,-1.529699673041745,1.529699673041745,0.555,0.7058823529411765,,,,,,,,,0.9997608227696724,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.015296996730417449
low_volatility|40d|h21,low_volatility|40d,low_volatility,40d,21,"{""window"": 40}",4181,503.0,428.0,0.9949772781631189,-0.9515151515151514,0.7777777777777778,4181,0.8092290799321689,0.818705764813428,-0.004304469689003991,0.006243658950552344,-0.3133404957435874,0.7540219868863969,0.49230769230769234,0.49748743718592964,0.5294117647058824,-0.005759992923993615,-0.0013295849785208702,-1.5278785915499298,0.12654268448845266,0.5098557692307693,0.49748743718592964,0.6470588235294118,-0.002004787842997757,-0.0014851205050945282,-1.143320575041495,0.25290551546852535,0.5233173076923077,0.5577889447236181,0.5882352941176471,-0.0037552050393200123,-6.850343197584152e-05,-1.5261831462150857,0.126964259569303,0.5007211538461539,0.5175879396984925,0.5882352941176471,0.000875208646259405,0.00035935547202825546,0.8702906840862897,0.38414156867939997,0.5081730769230769,0.5025125628140703,0.4117647058823529,no_stable_structure,none,none,q10_minus_q1,-0.005759992923993615,-1.5278785915499298,1.5278785915499298,0.49748743718592964,0.6470588235294118,,,,,,,,,0.9949772781631189,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.015278785915499297
price_volume_confirmation|pvc_9m_1m_liq20_126|h42,price_volume_confirmation|pvc_9m_1m_liq20_126,price_volume_confirmation,pvc_9m_1m_liq20_126,42,"{""confirmation_strength"": 0.25, ""liquidity_clip"": 2, ""long_window"": 126, ""short_window"": 20, ""skip"": 21, ""window"": 189}",4181,503.0,426.0,0.9899545563262377,0.29696969696969694,0.4444444444444444,4181,0.7032258311401433,0.7159892383411451,0.008100516589647791,0.020322462543845177,0.5843682131138006,0.5589726079129487,0.5440927760328582,0.5707070707070707,0.5294117647058824,0.004447110742848078,0.005479432642459869,0.7332976802186845,0.4633768896056967,0.5404687122493356,0.5505050505050505,0.5882352941176471,0.004737038358601697,0.005359828472137451,1.5267482467302713,0.12682362518239085,0.5655955544817589,0.5959595959595959,0.5882352941176471,-0.0002899275124592805,0.0023608729243278503,-0.0644422838119252,0.9486180623621558,0.4723363131191109,0.4898989898989899,0.5882352941176471,0.0025134829526243306,0.00214899773709476,1.0491684941699673,0.294100576324695,0.5310461464121768,0.5404040404040404,0.5882352941176471,no_stable_structure,none,none,q10_minus_middle,0.004737038358601697,1.5267482467302713,1.5267482467302713,0.5959595959595959,0.5882352941176471,,,,,,,,,0.9899545563262377,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.015267482467302713
momentum|24m-1m|h42,momentum|24m-1m,momentum,24m-1m,42,"{""skip"": 21, ""window"": 504}",4181,503.0,424.0,0.9899545563262377,-0.33333333333333326,0.5555555555555556,4181,0.8875052580887527,0.9014309905355486,-0.0024209011335280116,0.01281405333429575,-0.14814515618595006,0.8822282131102103,0.47620198115486834,0.4696969696969697,0.47058823529411764,-0.0010293545238617998,0.0029342323541641235,-0.15378712721048937,0.8777775840849373,0.48248369171297417,0.4797979797979798,0.47058823529411764,0.0034735040115699933,0.005683351308107376,1.0012535524923172,0.31670424208454573,0.5595554481758879,0.5454545454545454,0.5882352941176471,-0.004502858556730537,0.0008871168829500675,-0.9184457110739185,0.3583855687089894,0.49118144479342835,0.5,0.6470588235294118,0.003988181278686705,0.003771485760807991,1.5254304689018083,0.12715176392449615,0.5527905291133124,0.5757575757575758,0.5882352941176471,no_stable_structure,none,none,edges_minus_middle,0.003988181278686705,1.5254304689018083,1.5254304689018083,0.5757575757575758,0.5882352941176471,,,,,,,,,0.9899545563262377,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.015254304689018084
trend|SMA150|h5,trend|SMA150,trend,SMA150,5,"{""window"": 150}",4181,503.0,429.0,0.9988041138483617,-0.5272727272727272,0.5555555555555556,4181,0.9395239151486571,0.9451609876857057,-0.0013603212922464144,0.007903188932687044,-0.23108364020892536,0.8172498244124713,0.48204022988505746,0.49,0.5294117647058824,-0.0007453629351469132,0.0005956919630989432,-0.7916094346580395,0.42858844400689966,0.48874521072796934,0.505,0.47058823529411764,8.397530092081899e-05,0.0008837075438350439,0.18520814738812252,0.853065778954323,0.5352011494252874,0.545,0.47058823529411764,-0.0008293382475514096,-0.00018045847536996007,-1.2794111187838193,0.20075232046887537,0.5040708812260536,0.525,0.5882352941176471,0.0004566567746516593,0.00047836906742304564,1.5117982814004105,0.13058518676255934,0.5213122605363985,0.515,0.5882352941176471,no_stable_structure,none,none,edges_minus_middle,0.0004566567746516593,1.5117982814004105,1.5117982814004105,0.515,0.5882352941176471,,,,,,,,,0.9988041138483617,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.015117982814004106
residual_momentum|resmom_9m_1m|h126,residual_momentum|resmom_9m_1m,residual_momentum,resmom_9m_1m,126,"{""skip"": 21, ""window"": 189}",4181,503.0,408.0,0.9698636689787132,0.5393939393939393,0.7777777777777778,4181,0.24289844204844557,0.26850128091698977,0.019151860629811994,0.02228463813662529,0.8744820770655335,0.3818557766032785,0.5630086313193589,0.5721649484536082,0.5882352941176471,0.017021140442189615,0.015469163656234741,0.9155563220558962,0.3598996490623214,0.5755856966707769,0.5824742268041238,0.6470588235294118,0.014235858745102423,0.007264330983161926,1.5088746718189794,0.1313308136000427,0.5543773119605425,0.5515463917525774,0.5882352941176471,0.002785281767122994,0.010061807930469513,0.19978191819341756,0.8416511434343747,0.5551171393341554,0.5773195876288659,0.5882352941176471,0.005725288456340312,0.0005696676671504974,0.7700061462892651,0.4412962467796092,0.503822441430333,0.5154639175257731,0.5882352941176471,no_stable_structure,none,none,q10_minus_middle,0.014235858745102423,1.5088746718189794,1.5088746718189794,0.5515463917525774,0.5882352941176471,,,,,,,,,0.9698636689787132,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.015088746718189794
momentum|3m-1m|h252,momentum|3m-1m,momentum,3m-1m,252,"{""skip"": 21, ""window"": 63}",4181,503.0,419.0,0.9397273379574265,0.006060606060606061,0.3333333333333333,4181,-0.001054360945685364,0.0004594059577542378,0.008043852952815914,0.016230041161179543,0.6305977486585991,0.5283035712870237,0.5505217612624077,0.5531914893617021,0.625,0.005258096631385953,0.020242810249328613,0.3326873655682942,0.7393702876244751,0.5566301857979129,0.5691489361702128,0.5625,0.016032865272320406,0.011314228177070618,1.5073266349557108,0.13172695366637482,0.5525579027742428,0.574468085106383,0.6875,-0.010774768656416002,0.008555218577384949,-0.6540798960596427,0.5130603329408661,0.4680580300330873,0.44680851063829785,0.4375,0.01340381677181181,0.007584169507026672,1.1764857814219871,0.2394008109411475,0.546703995927717,0.574468085106383,0.5625,no_stable_structure,none,none,q10_minus_middle,0.016032865272320406,1.5073266349557108,1.5073266349557108,0.574468085106383,0.6875,,,,,,,,,0.9397273379574265,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.015073266349557109
momentum|9m-1m|h5,momentum|9m-1m,momentum,9m-1m,5,"{""skip"": 21, ""window"": 189}",4181,503.0,429.0,0.9988041138483617,0.05454545454545454,0.5555555555555556,4181,0.9612840442022426,0.9646120058128217,0.00940537257512394,0.018613308668136597,1.5359386826001882,0.12455341971548577,0.5380747126436781,0.595,0.7058823529411765,0.00027282507389444203,0.001739926403388381,0.31186298864747697,0.7551446514267677,0.524904214559387,0.56,0.47058823529411764,0.0006222668163266173,0.001303533383179456,1.299319657195321,0.19383425107770014,0.5380747126436781,0.56,0.7058823529411765,-0.00034944173273089845,0.0006143461214378476,-0.581423678272664,0.5609549428737337,0.4870689655172414,0.5,0.5882352941176471,0.0004858542797749045,0.0005294326692819595,1.5068693102875355,0.1318441593160258,0.5244252873563219,0.53,0.7058823529411765,no_stable_structure,none,none,edges_minus_middle,0.0004858542797749045,1.5068693102875355,1.5068693102875355,0.53,0.7058823529411765,,,,,,,,,0.9988041138483617,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.015068693102875355
short_term_reversal|reversal_5d|h42,short_term_reversal|reversal_5d,short_term_reversal,reversal_5d,42,"{""window"": 5}",4181,503.0,427.0,0.9899545563262377,0.6242424242424242,0.7777777777777778,4181,-0.0011825372755744855,0.0020710154399041034,0.00795213336866335,0.0016273889923468232,1.5172240204121819,0.12921013368164017,0.5039864701618748,0.5656565656565656,0.6470588235294118,0.002152746394429064,8.797645568847656e-05,1.0293817427696796,0.30330032494996084,0.500845614882822,0.6111111111111112,0.6470588235294118,0.003232166555119313,0.0006980672478675842,1.5049232070642948,0.1323438210720769,0.508335346702102,0.5606060606060606,0.7058823529411765,-0.001079420087652924,0.0008404762484133244,-0.593176211872317,0.5530632307743901,0.4906982362889587,0.4898989898989899,0.47058823529411764,0.002155793323210821,0.0009789615869522095,1.2728146554682869,0.2030838194040897,0.5141338487557381,0.5202020202020202,0.5882352941176471,no_stable_structure,none,none,q10_minus_middle,0.003232166555119313,1.5049232070642948,1.5049232070642948,0.5606060606060606,0.7058823529411765,,,,,,,,,0.9899545563262377,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.015049232070642949
short_term_reversal|reversal_5d|h63,short_term_reversal|reversal_5d,short_term_reversal,reversal_5d,63,"{""window"": 5}",4181,503.0,426.0,0.9849318344893566,0.6,0.6666666666666666,4181,0.005508138671944724,0.010574547407183343,0.00731233556326489,0.0035824343794956803,1.4092838704010076,0.1587512462884445,0.5128703254006799,0.5685279187817259,0.6470588235294118,0.0025232706669918855,0.0007259994745254517,1.001734546849245,0.3164718167527918,0.5063137445361826,0.6040609137055838,0.6470588235294118,0.004280129641072505,0.0014431714080274105,1.502457098722709,0.13297909961047408,0.5157843613404566,0.5482233502538071,0.6470588235294118,-0.0017568589526944626,-7.410533726215363e-05,-0.6411346803544108,0.5214351838002758,0.5002428363283147,0.49746192893401014,0.47058823529411764,0.003018494289045662,0.001317191869020462,1.2097301674136403,0.22638245003488078,0.517969888295289,0.5482233502538071,0.47058823529411764,no_stable_structure,none,none,q10_minus_middle,0.004280129641072505,1.502457098722709,1.502457098722709,0.5482233502538071,0.6470588235294118,,,,,,,,,0.9849318344893566,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.015024570987227091
momentum|24m-0m|h1,momentum|24m-0m,momentum,24m-0m,1,"{""skip"": 0, ""window"": 504}",4181,503.0,427.0,0.9997608227696724,-0.4424242424242424,0.5555555555555556,4181,0.9967470050179514,0.9973277480860899,0.00963811064497753,0.022482463158667088,2.8725852243588497,0.004071282509997027,0.5394736842105263,0.595,0.8235294117647058,-9.74230750817048e-05,0.0006866010371595621,-0.41175903647104456,0.6805160487642978,0.47320574162679424,0.47,0.6470588235294118,7.855491639581692e-05,0.0004264044691808522,0.59989296675016,0.5485775700148843,0.535645933014354,0.56,0.47058823529411764,-0.00017597799674127669,0.00022054294822737575,-1.1077001491555085,0.26799133494257843,0.4858851674641148,0.545,0.7058823529411765,0.0001272664653484344,0.0001489326823502779,1.5000498937529871,0.1336014787834872,0.5162679425837321,0.56,0.7058823529411765,no_stable_structure,none,none,edges_minus_middle,0.0001272664653484344,1.5000498937529871,1.5000498937529871,0.56,0.7058823529411765,,,,,,,,,0.9997608227696724,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.01500049893752987
trend_slope|slope_50d|h252,trend_slope|slope_50d,trend_slope,slope_50d,252,"{""window"": 50}",4181,503.0,419.0,0.9397273379574265,0.01818181818181818,0.6666666666666666,4181,-0.0009593330407453286,0.003781674554589181,0.008452267761529431,0.016392506659030914,0.6608572449010978,0.5087038672844677,0.5492491728175108,0.5585106382978723,0.625,0.008946988973460785,0.021750926971435547,0.5081286312451581,0.6113631374137427,0.5696105879358615,0.5638297872340425,0.5625,0.018771075961644863,0.011772990226745605,1.4995687659338912,0.13372614346905262,0.5523033850852634,0.5425531914893617,0.625,-0.009824086992806319,0.010411486029624939,-0.5575453818259416,0.5771548616415911,0.4586408755408501,0.46808510638297873,0.5,0.014297581571300075,0.011382333934307098,1.14445007838013,0.25243702997610695,0.5673199287350471,0.5638297872340425,0.625,no_stable_structure,none,none,q10_minus_middle,0.018771075961644863,1.4995687659338912,1.4995687659338912,0.5425531914893617,0.625,,,,,,,,,0.9397273379574265,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.014995687659338912
trend|SMA50|h252,trend|SMA50,trend,SMA50,252,"{""window"": 50}",4181,503.0,419.0,0.9397273379574265,-0.18787878787878787,0.5555555555555556,4181,-0.0007169286453564846,0.004003419230672651,0.006258951478946971,0.015220974572002888,0.5271790969761153,0.5980692230299505,0.5413591244591499,0.5319148936170213,0.5625,0.009106554593556682,0.019889861345291138,0.5284201458269809,0.5972077579428592,0.5607024688215831,0.5904255319148937,0.5625,0.019262931125402567,0.012559771537780762,1.4913751855938728,0.13586301926339397,0.5551030796640366,0.601063829787234,0.625,-0.010156376406334228,0.007009007036685944,-0.5907026379095481,0.554719680170619,0.4695851361669636,0.5,0.5,0.014709653866046613,0.009826479479670525,1.1740419509604823,0.2403782227955359,0.5568847034868923,0.5904255319148937,0.5625,no_stable_structure,none,none,q10_minus_middle,0.019262931125402567,1.4913751855938728,1.4913751855938728,0.601063829787234,0.625,,,,,,,,,0.9397273379574265,True,448,2240,no_stable_structure,No stable monotonic or tail structure passed the descriptive rules.,0.014913751855938729
